Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2014-05-27,19.71944236755371,87.08479309082031,15.541000366210938,78.46408081054688,115.96509552001953,78.30885314941406,54.05806350708008,17.794879913330078,79.556884765625,76.12682342529297,131.49496459960938,62.11822509765625,71.23750305175781,114.21284484863281,75.49040985107422,41.260921478271484,29.03021812438965,77.38282012939453,83.91732788085938,38.995487213134766,34.14992141723633,33.83685302734375,0.44781747460365295,59.51909637451172,61.10808563232422,73.33739471435547,67.09117889404297,49.904014587402344,29.363147735595703,20.379108428955078
2014-05-28,19.66839027404785,86.91946411132812,15.508000373840332,78.18074798583984,116.10337829589844,77.72724914550781,53.043731689453125,17.874101638793945,79.34965515136719,75.99957275390625,131.4705352783203,62.110408782958984,71.35317993164062,113.16206359863281,75.10851287841797,41.492897033691406,28.894929885864258,76.58148956298828,83.91138458251953,38.79600524902344,33.996952056884766,33.686676025390625,0.45162469148635864,59.53394317626953,61.01429748535156,73.31385040283203,66.6417236328125,49.74116897583008,29.434154510498047,20.362934112548828
2014-05-29,20.026758193969727,87.16744995117188,15.689000129699707,78.36964416503906,116.803466796875,78.24845123291016,54.097843170166016,17.773277282714844,79.22008514404297,76.39046478271484,131.10348510742188,62.28190231323242,71.5999984741211,113.58234405517578,75.45298767089844,41.6949348449707,28.9518985748291,77.22925567626953,84.48094940185547,39.69023895263672,34.277366638183594,33.84176254272461,0.450910747051239,59.756935119628906,61.51644515991211,73.81588745117188,67.31171417236328,49.943580627441406,29.422325134277344,20.484251022338867
2014-05-30,19.951744079589844,87.15994262695312,15.6274995803833,78.55853271484375,116.89856719970703,77.21366119384766,52.33767318725586,17.730077743530273,79.52448272705078,76.37229919433594,130.34494018554688,62.53916931152344,71.84681701660156,113.95325469970703,75.97720336914062,41.58268737792969,29.12989044189453,77.29783630371094,84.57588958740234,39.800296783447266,34.78721618652344,34.07659912109375,0.4521004855632782,60.04678726196289,61.89152145385742,73.30602264404297,67.53218078613281,49.980796813964844,29.5643367767334,20.69723892211914
2014-06-02,19.814634323120117,87.5055923461914,15.442000389099121,78.89338684082031,117.46034240722656,78.36925506591797,52.08906555175781,17.845298767089844,79.14886474609375,76.608642578125,130.52442932128906,63.014644622802734,72.04735565185547,114.77532196044922,76.50883483886719,41.41805648803711,29.09430503845215,77.75506591796875,84.4394302368164,39.84845733642578,34.65974807739258,33.992408752441406,0.45067286491394043,59.72718048095703,61.576942443847656,73.50995635986328,67.39649200439453,49.676021575927734,29.617603302001953,20.69454002380371
2014-06-03,20.094846725463867,88.00907897949219,15.35949993133545,78.7560043334961,117.44308471679688,78.92062377929688,50.66700744628906,17.773277282714844,79.36907196044922,76.25411224365234,131.96803283691406,63.249855041503906,71.9316635131836,113.95939636230469,76.72602081298828,41.60512924194336,29.108545303344727,77.31305694580078,84.7776107788086,39.834693908691406,34.234901428222656,33.47401428222656,0.44876933097839355,59.407615661621094,61.637420654296875,73.27462768554688,67.74422454833984,49.16419219970703,29.167865753173828,20.68106460571289
2014-06-04,20.32430076599121,89.53447723388672,15.33899974822998,78.82467651367188,116.96769714355469,78.78471374511719,50.786338806152344,17.643646240234375,79.23951721191406,76.58136749267578,132.4492950439453,63.14792251586914,72.38676452636719,114.04590606689453,76.89077758789062,41.66499710083008,29.044458389282227,78.06754302978516,84.4038314819336,39.84845733642578,34.260372161865234,33.730995178222656,0.4492451846599579,59.35557556152344,61.66767883300781,74.26302337646484,68.27851104736328,49.18978500366211,29.08502197265625,20.794292449951172
2014-06-05,20.404054641723633,88.47494506835938,16.178499221801758,79.67466735839844,118.2555160522461,80.78620910644531,51.08467102050781,17.787681579589844,79.99726104736328,77.07228088378906,132.60418701171875,63.0224723815918,73.23516845703125,114.95459747314453,77.29513549804688,42.37586975097656,29.115659713745117,78.07518768310547,85.26412200927734,39.965389251708984,35.016624450683594,33.61579513549805,0.4511486887931824,59.54139709472656,61.6918830871582,74.49834442138672,67.67635345458984,49.37358474731445,29.16194725036621,20.845516204833984
2014-06-06,20.347942352294922,88.5350570678711,16.48349952697754,81.48621368408203,119.4914779663086,81.70765686035156,51.51228332519531,17.881298065185547,80.43119049072266,76.91773986816406,135.54861450195312,63.226341247558594,73.427978515625,115.19557189941406,77.26518249511719,42.63030242919922,29.186859130859375,77.70173645019531,85.81590270996094,39.79341125488281,35.24604415893555,33.775299072265625,0.45281434059143066,59.48191833496094,61.837074279785156,74.45101928710938,67.78658294677734,49.5550422668457,29.244800567626953,20.81586456298828
2014-06-09,20.673534393310547,87.46802520751953,16.375,82.05289459228516,119.2408218383789,82.13818359375,51.42278289794922,17.859695434570312,80.54776000976562,77.70867156982422,135.3936004638672,63.202823638916016,73.89847564697266,115.10289764404297,77.29513549804688,42.967018127441406,29.12989044189453,77.25973510742188,86.21935272216797,39.85532760620117,35.06760787963867,33.970252990722656,0.45329028367996216,59.52653121948242,61.79774475097656,74.6877212524414,67.6424789428711,49.45731735229492,29.333555221557617,20.76194190979004
2014-06-10,20.794883728027344,87.99403381347656,16.620500564575195,81.80389404296875,118.6271743774414,82.5611343383789,52.765281677246094,18.003734588623047,81.17597961425781,77.04501342773438,135.68724060058594,63.304744720458984,73.53595733642578,113.90996551513672,77.95409393310547,43.326210021972656,29.243833541870117,76.87870025634766,86.01170349121094,40.233665466308594,34.93164825439453,33.810752868652344,0.4556697905063629,59.57114028930664,61.834049224853516,75.0348892211914,67.68485260009766,49.845855712890625,29.30396270751953,20.65679359436035
2014-06-11,20.708843231201172,87.42292785644531,16.760000228881836,81.63216400146484,115.90458679199219,82.09286499023438,53.01389694213867,18.032533645629883,81.07238006591797,76.64501190185547,134.92874145507812,62.5755729675293,73.20430755615234,112.6490249633789,77.37003326416016,42.854793548583984,29.09430503845215,76.52815246582031,85.67945861816406,40.453773498535156,34.7192268371582,33.292362213134766,0.46161842346191406,59.50422286987305,61.48014831542969,74.87708282470703,67.99014282226562,49.480587005615234,29.2152042388916,20.532779693603516
2014-06-12,20.362445831298828,87.3177261352539,16.295499801635742,81.3574447631836,114.25372314453125,80.55205535888672,52.74539566040039,17.758874893188477,81.67467498779297,75.27230072021484,135.3610076904297,61.49356460571289,72.24019622802734,112.01236724853516,76.77842712402344,42.682674407958984,28.997447967529297,76.02516174316406,84.88441467285156,40.4052619934082,34.4813117980957,33.1284294128418,0.4644739031791687,59.281246185302734,61.1685791015625,74.95597076416016,67.68768310546875,49.26887893676758,29.019927978515625,20.416852951049805
2014-06-13,20.139596939086914,87.1899642944336,16.313499450683594,81.43473052978516,114.3401870727539,80.64268493652344,54.00834274291992,17.787681579589844,82.41947174072266,75.27230072021484,135.3039093017578,61.211307525634766,72.32504272460938,112.84066009521484,76.77842712402344,42.682674407958984,28.96157455444336,76.58149719238281,85.05647277832031,40.363677978515625,35.03361511230469,33.06195068359375,0.46494969725608826,59.19205856323242,61.32286071777344,75.27947998046875,67.46612548828125,49.157196044921875,29.102771759033203,20.295528411865234
2014-06-16,20.34258270263672,87.28768920898438,16.381000518798828,81.02259826660156,114.55626678466797,80.67288970947266,54.30667495727539,17.665258407592773,83.24844360351562,75.72684478759766,135.2712860107422,61.86208724975586,72.34817504882812,112.7108383178711,76.71853637695312,42.55546569824219,29.16963768005371,77.0463638305664,85.03275299072266,40.245853424072266,35.26304626464844,33.03093719482422,0.4635220170021057,59.229209899902344,61.20185852050781,75.31893157958984,66.46068572998047,48.91292190551758,29.179698944091797,20.311708450317383
2014-06-17,20.31610679626465,87.29517364501953,16.2810001373291,81.27157592773438,114.47847747802734,80.56716918945312,57.498844146728516,17.643646240234375,83.43627166748047,75.59956359863281,137.20433044433594,62.74021911621094,72.73381805419922,112.65524291992188,76.32913208007812,42.967018127441406,29.356155395507812,77.17589569091797,85.25225830078125,40.23893356323242,35.41598892211914,33.270198822021484,0.46661537885665894,59.14744186401367,61.33493423461914,75.12957763671875,66.6055679321289,49.0455322265625,29.120521545410156,20.21734619140625
2014-06-18,20.33816909790039,88.28709411621094,16.7189998626709,82.04428100585938,114.50438690185547,81.17896270751953,57.43917465209961,17.737274169921875,84.3753433227539,75.98136901855469,138.5419158935547,63.2812385559082,72.64897155761719,113.48346710205078,76.98811340332031,43.236419677734375,29.815288543701172,77.23688507080078,85.63197326660156,40.481502532958984,35.3905029296875,33.76644515991211,0.46613940596580505,59.303531646728516,61.6223258972168,75.2716064453125,67.49171447753906,49.14789581298828,29.244800567626953,20.408767700195312
2014-06-19,20.267566680908203,88.55760192871094,16.350000381469727,81.62361907958984,114.79827117919922,81.00523376464844,57.558509826660156,17.794879913330078,85.48284149169922,76.15411376953125,138.43589782714844,63.06952667236328,72.841796875,113.0013656616211,77.7369613647461,42.87723922729492,29.980295181274414,77.66363525390625,85.7269058227539,40.4052619934082,35.271549224853516,33.513885498046875,0.45543166995048523,59.63801574707031,61.50131607055664,75.42939758300781,68.5993881225586,48.931541442871094,29.27437973022461,20.454601287841797
2014-06-20,20.057968139648438,90.90210723876953,16.209999084472656,82.027099609375,114.17597198486328,82.61400604248047,57.1905632019043,17.881298065185547,85.70951080322266,75.29047393798828,138.52561950683594,62.857826232910156,73.13487243652344,112.21636199951172,78.83026123046875,43.06430435180664,29.90854835510254,77.6712646484375,86.12442016601562,40.83494567871094,35.41598892211914,33.27463912963867,0.4504348933696747,59.407615661621094,61.7039794921875,74.63248443603516,69.36624145507812,48.73841857910156,29.227035522460938,20.403369903564453
2014-06-23,20.040313720703125,89.51946258544922,16.36199951171875,82.00137329101562,113.09557342529297,82.16083526611328,57.6778450012207,17.787681579589844,86.12400817871094,75.23593139648438,138.8518829345703,63.226341247558594,72.71067810058594,112.5810775756836,78.44087982177734,43.5432243347168,29.937255859375,77.66363525390625,85.48959350585938,40.54386901855469,35.67939758300781,33.42970657348633,0.44520002603530884,59.102874755859375,61.885501861572266,74.91654968261719,69.43440246582031,48.7337760925293,29.42824935913086,20.433025360107422
2014-06-24,19.91896629333496,89.26396179199219,16.20800018310547,81.0740966796875,111.62621307373047,81.4281997680664,57.14084243774414,17.665258407592773,85.3403549194336,75.16320037841797,137.2124786376953,63.06166076660156,71.74657440185547,111.80224609375,78.321044921875,42.967018127441406,30.023334503173828,77.32833099365234,84.8962631225586,40.14190673828125,35.47547149658203,33.22146987915039,0.4382994472980499,58.72382354736328,61.93990707397461,74.69563293457031,69.64738464355469,48.34292221069336,29.16194725036621,20.48155975341797
2014-06-25,19.936613082885742,89.73738861083984,16.371999740600586,81.25438690185547,109.8198013305664,81.904052734375,57.09112548828125,17.802087783813477,84.99063110351562,76.27229309082031,137.33486938476562,63.140106201171875,71.89310455322266,111.7033462524414,79.19718933105469,43.049346923828125,30.10223960876465,77.43502807617188,85.228515625,40.79338836669922,35.7133903503418,33.88164138793945,0.4428204596042633,58.95423126220703,62.32710647583008,74.84552764892578,70.15865325927734,48.63839340209961,29.238882064819336,20.387197494506836
2014-06-26,20.05576515197754,89.52699279785156,16.284500122070312,80.96248626708984,110.6495590209961,81.96444702148438,56.85245132446289,17.751670837402344,84.78982543945312,76.77227783203125,137.03305053710938,63.31257247924805,71.77742004394531,111.48701477050781,79.11479949951172,42.944576263427734,30.15247917175293,77.35882568359375,85.27599334716797,40.564659118652344,35.44997024536133,34.05445098876953,0.4368719160556793,58.43394088745117,62.09722137451172,74.49049377441406,70.11604309082031,48.615135192871094,29.120521545410156,20.195777893066406
2014-06-27,20.29404640197754,89.11365509033203,16.228500366210938,81.50336456298828,111.0989990234375,82.16083526611328,57.0612907409668,17.787681579589844,84.42717742919922,77.5450210571289,136.02978515625,63.61054611206055,71.9316635131836,112.31526184082031,78.6205825805664,43.049346923828125,30.267257690429688,77.32070922851562,85.25225830078125,39.87159729003906,35.90032958984375,34.41777038574219,0.4373478889465332,58.73125076293945,62.75361633300781,74.10384368896484,69.86896514892578,48.689579010009766,29.18562126159668,20.311708450317383
2014-06-30,20.503643035888672,88.94837188720703,16.23900032043457,81.4518814086914,109.96673583984375,82.07776641845703,57.75740432739258,17.89570426940918,84.55022430419922,77.94500732421875,136.56813049316406,63.47724914550781,71.69256591796875,112.04328918457031,78.34351348876953,43.1166877746582,30.389204025268555,76.77200317382812,84.98529815673828,40.093379974365234,35.432987213134766,34.36015319824219,0.4411548972129822,58.411651611328125,62.58726119995117,74.2221908569336,69.65596008300781,49.02227020263672,28.9548397064209,20.238914489746094
2014-07-01,20.633821487426758,90.40618133544922,16.61949920654297,81.86397552490234,110.76191711425781,82.45539855957031,58.871177673339844,18.06133270263672,84.54375457763672,78.60863494873047,136.05433654785156,64.15153503417969,72.95748138427734,115.1832504272461,79.2795639038086,43.38042449951172,30.3389949798584,76.97014617919922,85.76844787597656,40.55079650878906,35.57743835449219,34.55953598022461,0.44615182280540466,58.92448425292969,62.72032928466797,75.12167358398438,69.77521514892578,49.845855712890625,29.2152042388916,20.295528411865234
2014-07-02,20.625001907348633,90.94720458984375,16.642499923706055,81.74381256103516,110.30384063720703,82.7499771118164,58.58279037475586,18.162933349609375,84.34297180175781,78.58135986328125,136.11952209472656,64.27694702148438,72.71837615966797,116.44415283203125,79.2720947265625,42.92830276489258,30.3389949798584,76.61195373535156,86.16595458984375,40.92505645751953,35.602935791015625,34.466487884521484,0.444486141204834,59.13258743286133,62.490455627441406,74.65615844726562,70.28646087646484,49.98311996459961,29.386816024780273,20.387197494506836
2014-07-03,20.7463436126709,92.3148422241211,16.874500274658203,82.2846908569336,111.07306671142578,83.89802551269531,58.433624267578125,18.279029846191406,84.96470642089844,78.94500732421875,138.21571350097656,64.33184814453125,73.18115997314453,116.53070068359375,78.94258117675781,42.98859786987305,30.29595375061035,76.95488739013672,86.27275848388672,41.029014587402344,35.51796340942383,34.75893020629883,0.44853127002716064,59.44477844238281,62.75361633300781,74.82975006103516,71.01923370361328,50.37165832519531,29.416406631469727,20.4222469329834
2014-07-07,21.174381256103516,90.29344177246094,16.677499771118164,81.90691375732422,111.5743637084961,83.20315551757812,57.02151107788086,18.30805778503418,84.49842071533203,78.71772766113281,136.84544372558594,63.8378791809082,72.79550170898438,116.22785186767578,79.7288589477539,42.70223617553711,30.23138999938965,76.3376235961914,85.97608947753906,40.55774688720703,35.67939758300781,34.84752655029297,0.44496211409568787,59.60084915161133,62.082096099853516,74.60090637207031,70.05636596679688,50.42515563964844,29.440082550048828,20.508512496948242
2014-07-08,21.03757667541504,90.14315795898438,16.190500259399414,81.19432067871094,109.58643341064453,82.67440032958984,54.58511734008789,18.191959381103516,84.1292495727539,78.0541000366211,134.50462341308594,63.320430755615234,72.66439819335938,115.72103881835938,79.16722106933594,42.01654052734375,30.087909698486328,76.27664947509766,85.76844787597656,40.315155029296875,35.500953674316406,34.413326263427734,0.4413928985595703,59.87584686279297,61.468048095703125,74.27742004394531,69.8093032836914,50.08082962036133,29.16493034362793,20.664875030517578
2014-07-09,21.046409606933594,89.85010528564453,16.49850082397461,81.56449890136719,109.58643341064453,83.18802642822266,54.29672622680664,18.460439682006836,85.09423828125,79.29045867919922,134.30885314941406,63.2968864440918,72.9189224243164,116.46275329589844,79.4068603515625,42.21245574951172,30.095075607299805,77.02347564697266,85.83963012695312,40.578529357910156,35.40748977661133,34.865264892578125,0.45471808314323425,60.70084762573242,62.045799255371094,74.71929168701172,70.49945831298828,50.29022979736328,29.248666763305664,20.81586456298828
2014-07-10,20.969188690185547,89.38420104980469,16.395999908447266,81.32344055175781,109.58643341064453,82.598876953125,53.99839401245117,18.460439682006836,84.35591125488281,78.96318817138672,133.28933715820312,62.25411605834961,72.71837615966797,116.01769256591797,79.22714233398438,41.86582946777344,30.31746482849121,76.65006256103516,85.37091827392578,40.59931945800781,35.42448043823242,34.33799362182617,0.45233848690986633,60.6562614440918,61.18674087524414,74.40369415283203,69.9371109008789,50.145973205566406,29.69129180908203,20.77542495727539
2014-07-11,21.008899688720703,90.0003890991211,17.309999465942383,81.3320541381836,110.71005249023438,83.05209350585938,53.908897399902344,18.518503189086914,83.2031021118164,78.9904556274414,134.41488647460938,62.41877365112305,73.19660186767578,116.20313262939453,78.70295715332031,42.046669006347656,30.10942268371582,76.49002075195312,85.6200942993164,40.502288818359375,35.76437759399414,34.24496078491211,0.45329028367996216,60.321807861328125,61.3319206237793,74.70349884033203,70.6102523803711,50.48565673828125,30.0980224609375,20.71072006225586
2014-07-14,21.28028106689453,89.40673828125,17.766000747680664,81.39232635498047,111.94602966308594,83.15026092529297,54.42601013183594,18.460439682006836,83.7147445678711,78.87227630615234,136.209228515625,62.3011474609375,73.84449005126953,117.35279083251953,78.9126205444336,42.415897369384766,30.4035701751709,76.56624603271484,86.02949523925781,40.32209014892578,35.80685806274414,34.53738021850586,0.4590010643005371,60.44072341918945,61.4710693359375,75.39781951904297,71.8031005859375,51.423255920410156,30.223628997802734,20.637920379638672
2014-07-15,21.03095817565918,87.81367492675781,17.722000122070312,81.31484985351562,111.58301544189453,82.968994140625,53.441505432128906,18.62734603881836,83.7147445678711,78.31773376464844,137.97914123535156,62.614810943603516,74.01419067382812,116.50597381591797,77.3400650024414,43.907875061035156,30.202688217163086,76.43668365478516,86.0650863647461,40.134971618652344,36.07027053833008,34.57283401489258,0.460904598236084,60.3961296081543,61.19884490966797,75.7055435180664,71.48783874511719,51.59772872924805,30.331283569335938,20.716110229492188
2014-07-16,20.91182518005371,88.4524154663086,17.795000076293945,81.3320541381836,110.1309585571289,84.13969421386719,53.65034484863281,18.852294921875,84.77043914794922,77.5904541015625,139.03952026367188,62.45796203613281,74.34584045410156,118.89800262451172,76.54630279541016,44.239444732666016,30.217037200927734,75.65174865722656,86.7236557006836,40.301300048828125,37.45531463623047,34.08102035522461,0.46042874455451965,60.638858795166016,61.020362854003906,75.44519805908203,71.36856842041016,51.804786682128906,30.480812072753906,20.72150230407715
2014-07-17,20.53894805908203,86.70906829833984,17.622499465942383,80.05789947509766,108.7999267578125,82.9007797241211,52.34761428833008,18.59831428527832,84.24583435058594,77.299560546875,138.77037048339844,62.3717041015625,73.40484619140625,118.9783935546875,75.16095733642578,43.59893798828125,30.14529800415039,74.96585845947266,85.16327667236328,39.92011260986328,37.83766555786133,33.908226013183594,0.45923900604248047,60.23430633544922,63.80926513671875,74.71929168701172,72.51885986328125,50.69039535522461,30.0980224609375,20.654102325439453
2014-07-18,20.834604263305664,88.89578247070312,17.933000564575195,80.52278900146484,110.32110595703125,83.73686981201172,53.20283889770508,18.801496505737305,84.44660186767578,78.00865173339844,139.8551788330078,62.78729248046875,74.6775131225586,118.98458862304688,76.23177337646484,43.877750396728516,30.439437866210938,75.4383773803711,85.9286117553711,40.43299102783203,37.97361755371094,34.34687423706055,0.4387754499912262,60.34667205810547,64.18133544921875,75.22425079345703,72.86820220947266,51.230140686035156,30.35521125793457,20.783510208129883
2014-07-21,20.72648811340332,89.4443130493164,17.988000869750977,79.96318054199219,110.89154052734375,83.78250122070312,53.02383804321289,18.75796127319336,85.02948760986328,77.94500732421875,140.05899047851562,62.49716567993164,75.0785903930664,117.96470642089844,75.83489227294922,43.88529968261719,30.417905807495117,74.34095001220703,85.61415100097656,40.19735336303711,38.101078033447266,34.036712646484375,0.4413928985595703,60.144378662109375,64.30233001708984,75.1611328125,72.47623443603516,51.00214767456055,30.325315475463867,20.69723892211914
2014-07-22,20.898591995239258,91.00733947753906,18.04199981689453,80.3850326538086,112.13619232177734,83.65324401855469,53.30228042602539,18.830524444580078,85.86495208740234,78.37228393554688,142.7505340576172,63.14792251586914,74.96287536621094,119.96737670898438,76.7334976196289,44.20930099487305,29.54985237121582,73.3655014038086,86.1007080078125,40.49535369873047,38.09259033203125,34.13419723510742,0.43948933482170105,60.0095329284668,64.71977996826172,72.29703521728516,73.31978607177734,51.476749420166016,30.492782592773438,20.662187576293945
2014-07-23,21.443557739257812,91.68362426757812,17.906999588012695,80.30755615234375,109.51728057861328,82.37633514404297,53.30228042602539,18.63459587097168,86.7068862915039,78.21772766113281,144.21868896484375,63.524261474609375,74.50780487060547,119.68303680419922,76.52384185791016,44.45795440673828,29.277240753173828,72.66439819335938,85.83963012695312,40.273582458496094,38.12657165527344,34.280399322509766,0.4302093982696533,59.927120208740234,64.91636657714844,72.41539001464844,73.2260513305664,51.46278762817383,30.45092010498047,20.75655174255371
2014-07-24,21.40825080871582,91.87149810791016,17.930500030517578,80.19564819335938,107.52073669433594,79.83770751953125,53.75973129272461,18.743440628051758,87.3351058959961,78.90863800048828,143.76194763183594,63.66541290283203,74.0527572631836,120.67820739746094,76.53131866455078,44.586063385009766,29.392017364501953,72.66439819335938,86.10662841796875,40.3428840637207,37.72721481323242,34.82538604736328,0.430923193693161,60.12939453125,64.57154083251953,73.28327178955078,73.0045166015625,51.821083068847656,30.534650802612305,20.584007263183594
2014-07-25,21.549455642700195,92.30732727050781,16.20050048828125,79.14530944824219,106.48355102539062,79.69329071044922,54.58511734008789,18.845035552978516,86.50611877441406,78.39044952392578,143.06053161621094,63.532108306884766,73.85992431640625,120.15898895263672,76.46389770507812,44.46548843383789,29.413545608520508,72.94633483886719,86.1007080078125,40.301300048828125,37.812171936035156,34.435489654541016,0.423308789730072,59.6049690246582,64.35978698730469,72.66783142089844,72.15247344970703,49.96683883666992,30.672231674194336,20.48155975341797
2014-07-28,21.847322463989258,92.16456604003906,16.02050018310547,79.08503723144531,106.36254119873047,79.16126251220703,53.70006561279297,18.808759689331055,86.29236602783203,79.2268295288086,143.50914001464844,63.56348419189453,73.40484619140625,121.011962890625,76.46389770507812,44.60112380981445,29.183971405029297,72.99208068847656,86.34396362304688,40.17655944824219,37.36183547973633,34.736778259277344,0.4216431975364685,59.38022232055664,64.3235092163086,72.49427032470703,73.06416320800781,49.8388786315918,30.851659774780273,20.411460876464844
